23/08/10 22:32:28$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 02:39:01$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE.CAMBIOPASSWORDPORID. Entrada --> p_identificador: fbaladan1. Error --> SqlCode: -2399 SqlErrm: ORA-02399: ha excedido el tiempo máximo de conexión, desconectando
24/08/10 03:03:09$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE.CAMBIOPASSWORDPORID. Entrada --> p_identificador: anavas3. Error --> SqlCode: -2399 SqlErrm: ORA-02399: ha excedido el tiempo máximo de conexión, desconectando
24/08/10 11:24:20$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 11:54:10$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 11:57:44$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 11:59:31$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 12:10:51$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 12:17:46$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 12:17:52$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 12:17:53$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 12:18:47$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 12:18:50$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 12:19:00$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
24/08/10 12:19:25$1$Instancia: orc5. Mensaje: Error Oracle en SOID_CAMBIO_CLAVE2.ObtenerIdPorToken. SqlCode: 100 SqlErrm: ORA-01403: no se han encontrado datos
